review_id,user_name,review_title,review_text,date,rating,source,label,country_code,sentiment_polarity,sentiment_label,keywords,global_keywords,cluster
c851c177-a559-4283-8dcc-4c4810ffa5fc,Yousuf552,Best App in banking sector,I’m amazed about the extra services outside the banking which gives me the ability to enjoy seamless experience.,2024-10-12T22:48:37-07:00,5,Apple App Store,app_store,om,0.125,positive,"extra, amazed, ability","app, application, bank, banking, good, number, service, sohar, transfer, update",0
801c6a5c-5612-4436-9c75-7181be54f4e6,bravo sun,Poor banking,"Poor banking applications in this advanced world using this bank services and bank work hour timings are like early 2000’s ! when you want to transfer. bank will say outside working hours, does Thursday 12pm is outside working hours? Poor services i would like to quit using this bank.",2024-08-29T04:30:51-07:00,1,Apple App Store,app_store,om,-0.04583333333333334,neutral,"bank, outside, hours","app, application, bank, banking, good, number, service, sohar, transfer, update",0
6697496e-b148-4977-a35b-e7aaa43ab183,imc360,Well done !!,"SI well done super app very user friendly !!! And quick loving it !!! 

Beneficiary Adding super quick payment online I would say best in oman for me . 

Excellent service guys !!!!",2024-06-03T22:56:57-07:00,5,Apple App Store,app_store,om,0.585083912037037,positive,"super, quick, guys","app, application, bank, banking, good, number, service, sohar, transfer, update",0
2cdd377b-f5c0-408d-9ac0-7ccb0ccddaad,FR201098,The best banking application,Very user friendly application,2024-05-22T23:16:29-07:00,4,Apple App Store,app_store,om,0.2875,positive,"user, friendly, application","app, application, bank, banking, good, number, service, sohar, transfer, update",0
0d7ff73e-cbf2-44be-b428-b4a3f43afaef,"H1010""",Great app with loads of features,"Latest update have nice new features , easy to use",2024-05-18T19:37:51-07:00,5,Apple App Store,app_store,om,0.4174242424242424,positive,"latest, easy, use","app, application, bank, banking, good, number, service, sohar, transfer, update",0
1f6b7289-5664-4963-a6a7-c7d0d8746207,Asadbm,App Rating,Amazing app and amazing features.,2024-05-18T05:57:34-07:00,5,Apple App Store,app_store,om,0.6000000000000001,positive,"amazing, features, app","app, application, bank, banking, good, number, service, sohar, transfer, update",0
57595dd6-8729-4a97-93c6-fa573e5ba4e3,الامين00,؟؟؟,"Entering the program has become difficult for a person, and it is unfortunate that I have to wait for a period in vain to enter the program. Things have become more complicated to enter the program. I have an iPhone 13 phone, bro. I find it difficult to enter the program.",2024-04-24T10:23:27-07:00,1,Apple App Store,app_store,om,-0.3,negative,"program, enter, difficult","app, application, bank, banking, good, number, service, sohar, transfer, update",0
b5e9a21b-21fb-4086-8365-4e0929266ba9,.Diplomat..((XOX))..Engineer.,Always stuck,"I can’t login to the app always fail , I tried to delete it and installed again but no use, it always says to me your phone not meeting the minimum security requirement! Iam using iphone 14pro max and not jailbreaking ! So what else i need to provide???",2024-04-23T11:51:34-07:00,1,Apple App Store,app_store,om,-0.78125,negative,"jailbreaking, installed, fail","app, application, bank, banking, good, number, service, sohar, transfer, update",0
0ae0de6a-1f4d-4c1d-8c93-424ab825b983,وليد الحوسني,Minimum security requirements error,"Dear developers
Hope you are doing well
When i open the app it shows an error that my mobile phone does not meet the Minimum security requirements.

My phone is Iphone 15 pro max 
IOS 17.4.1",2024-04-22T12:26:20-07:00,2,Apple App Store,app_store,om,0.0,neutral,"phone, pro, shows","app, application, bank, banking, good, number, service, sohar, transfer, update",0
9f8a7047-ce01-4bcc-b7ec-35eb6dbf1c90,just4me999,حسابات الاطفال,لماذا لا يوجد ربط بين حسابات الاطفال وولي الامر لتسهيل المعاملات المالية الالكترونيه واهمها تحويل الاموال,2024-04-17T22:26:04-07:00,1,Apple App Store,app_store,om,0.0,neutral,"تحويل, بين, واهمها","app, application, bank, banking, good, number, service, sohar, transfer, update",0
9e83cdd0-b63a-478b-856d-11985dfa7bb0,بن صعر,Wealth Management Customer Unable to Register,"Unfortunately, I opened VIP account and always my ID Number being rejected to register for this app. Call center unable to support.",2024-03-21T08:58:43-07:00,1,Apple App Store,app_store,om,-0.3666666666666667,negative,"unfortunately, vip, rejected","app, application, bank, banking, good, number, service, sohar, transfer, update",0
87ac699a-efc8-46e3-b04e-2862cb1b10f4,conrad721,App not opening in the Philippines,Why?,2024-01-22T07:34:37-07:00,3,Apple App Store,app_store,om,0.0,neutral,"١٢, isn, long","app, application, bank, banking, good, number, service, sohar, transfer, update",0
799b0804-0173-46e0-b7b2-15639d836fd9,lahibnar,Bad app,"I can’t recharge my prebaid card pay use app
Already i call central number but still issue not solve",2024-01-04T02:57:26-07:00,1,Apple App Store,app_store,om,0.0,neutral,"prebaid, central, pay","app, application, bank, banking, good, number, service, sohar, transfer, update",0
1b98fad5-7251-4847-b7ea-a33caa35618b,amer994656,تحويلات بنكيه بدون رسوم,البنك متميز من ناحيه التحويلات بدون رسوم و هذا ما جعلني افتح حسابات لي و لاهلي في البنك اتمنى استمرار هذه الميزه,2023-12-11T06:14:42-07:00,5,Apple App Store,app_store,om,0.0,neutral,"البنك, لاهلي, لي","app, application, bank, banking, good, number, service, sohar, transfer, update",0
f814bd5c-9e56-4975-a1f9-b8ce7893aa9f,Hajir Fajwani,WORST APP,This is the worst mbanking application!!!! I transferred money to my bank Muscat account it has been 15 days I still haven't gotten my money in my bank muscat account (this has happened to me multiple times before!) I have been trying to transfer money to another account and it doesnt work! My work keeps on getting delayed because of how BAD THIS APPLICATION IS!,2023-11-11T10:21:53-07:00,1,Apple App Store,app_store,om,-0.6249999999999999,negative,"money, account, muscat","app, application, bank, banking, good, number, service, sohar, transfer, update",0
e682a7ca-3b9a-4961-ba8f-c1e5788d45a5,Adnan7177,خدمته سيئه جدا,لا يوجد خدمة عملاء و بطاقه تشكل و اقل حاجه إذا عندك مشكله تجلس ٣ ايام عشان تنحل,2023-09-19T07:57:16-07:00,1,Apple App Store,app_store,om,0.0,neutral,"عملاء, اقل, عندك","app, application, bank, banking, good, number, service, sohar, transfer, update",0
a9800526-25c2-4000-8bdb-153d707fe1ad,Naveen singhhhh,Worst ever bank,I’ll send my money to india it  take 4 days ! Reallly this app is sucks ! Even after  recieving msg of successful transaction from my side but receiver still not got any notifications or money ? IM GOING BANK RIGHT NOW TO REFUND MY MONEY AND CLOSE THIS BANK,2023-09-03T02:39:30-07:00,1,Apple App Store,app_store,om,0.22023809523809523,positive,"money, bank, close","app, application, bank, banking, good, number, service, sohar, transfer, update",0
6fc4f8d8-ebbb-43b3-89d6-bce074f3fbea,Z’Din,Very bad option,"Pls don’t share customer care number when you know that the call is not free….. waiting long time to pick a call, this means sohar bank is working as agent to telecom companies.

Not even having free CC call",2023-08-29T12:05:06-07:00,1,Apple App Store,app_store,om,0.17500000000000002,positive,"free, long, know","app, application, bank, banking, good, number, service, sohar, transfer, update",0
bdec0bbf-963b-4e62-9e93-7bedd8c874cb,ZK.Loshi,Problem to to previous page with Back arrow in iphone 14,"I'm using iPhone 14 and I have a hard time going from the back button to the previous page, I have to press the back button repeatedly.  Hope Bank Sohar will fix this problem.",2023-04-03T21:07:33-07:00,3,Apple App Store,app_store,om,-0.11458333333333334,negative,"button, press, repeatedly","app, application, bank, banking, good, number, service, sohar, transfer, update",0
0ba81e18-2e9b-474e-b2e3-5c2f67c8f60d,amutga,مشكلة عدم فتح ايقونة البطاقات في التطبيق,"توجد مشكله عند فتح ايقونه البطاقات في اسفل التطبيق .. لايمكن رؤية البطاقات الائتمانية ودفع المستحقات 

ارجو حل المشكله ولكم جزيل الشكر",2023-03-07T05:19:54-07:00,2,Apple App Store,app_store,om,0.0,neutral,"البطاقات, ودفع, ايقونه","app, application, bank, banking, good, number, service, sohar, transfer, update",0
2e16ca36-8c7c-4742-9b10-a12e9fd3b7e3,Alhashmi noor,I cannot register my account in app,I cannot register my account on app,2023-01-24T03:21:16-07:00,1,Apple App Store,app_store,om,0.0,neutral,"register, account, app","app, application, bank, banking, good, number, service, sohar, transfer, update",0
c2ee179b-bd9e-4c02-a569-d13da2036cbd,Snakeye10000,International transfer,Been asking for the last 3 month to rectify the glitch in the app for international transfer. Very bad response. Still waiting,2022-12-22T00:29:41-07:00,1,Apple App Store,app_store,om,-0.3033333333333333,negative,"rectify, glitch, month","app, application, bank, banking, good, number, service, sohar, transfer, update",0
67759b96-ac43-48a5-bb5f-e6cbb139f958,يوسف الشعيلي,التطبيق ما عليه كلام,اعجبني سلاسة و سرعة و البساطة في اتمام المعاملات بس حاجه وحدة ناقصنه لو يضيفو البطاقة الالكترونية اي الدفع عن طريق التطبيق في المحلات و نتمنى لكم التوفيق و التطور,2022-11-24T04:59:56-07:00,5,Apple App Store,app_store,om,0.0,neutral,"في, الدفع, اتمام","app, application, bank, banking, good, number, service, sohar, transfer, update",0
b4b3c7d4-775f-487c-b538-03cd4c724905,K Siyabi,Update the Layout,"I am facing  troubles while using the app. The new update iOS 16 isn’t friendly with your app. Kindly , improve the layout to go along with the new update .",2022-11-21T02:11:25-07:00,2,Apple App Store,app_store,om,0.31193181818181814,positive,"new, update, troubles","app, application, bank, banking, good, number, service, sohar, transfer, update",0
e742a04f-3fce-403a-9e9b-9af33ad9f824,Zakiya Al Amri,One of the Best,"There is a lot of enhancements and functionalities within the App. I’m happy I can extract my Banking Statement in PDF.

Looking for more enhancements and services.",2022-10-17T00:34:45-07:00,5,Apple App Store,app_store,om,0.65,positive,"enhancements, looking, functionalities","app, application, bank, banking, good, number, service, sohar, transfer, update",0
8d3b0392-5c2d-41c2-9002-24f033c0fe54,Al raisi-oman,Paying through app using virtual card,Need to see option in sohar app that customers can pay any transactions through app by scanning digital card in sohar app . Most of banks in GCC they are using it . No need to use your actual cards only though digital card through app.,2022-09-01T15:14:48-07:00,3,Apple App Store,app_store,om,0.1,neutral,"digital, app, need","app, application, bank, banking, good, number, service, sohar, transfer, update",0
e75cd547-2727-4b3b-a891-84cd3a2769ba,wafaa8989,Wafaa8989,Very smooth and helpful app,2022-08-07T21:51:08-07:00,5,Apple App Store,app_store,om,0.52,positive,"helpful, smooth, app","app, application, bank, banking, good, number, service, sohar, transfer, update",0
ce546953-6739-475b-81bd-e0e687899683,Shakil Al Balushi,Excellent and easy use app,Smooth and comprehensive app covering most important transactions and activities,2022-08-07T21:46:12-07:00,5,Apple App Store,app_store,om,0.43333333333333335,positive,"comprehensive, covering, important","app, application, bank, banking, good, number, service, sohar, transfer, update",0
c2f74abe-a3cb-4626-b35c-a844518d12d6,Usama_83,Excellent app,Excellent app,2022-07-21T08:37:42-07:00,5,Apple App Store,app_store,om,1.0,positive,"excellent, app, ١٢","app, application, bank, banking, good, number, service, sohar, transfer, update",0
86b9a9db-4f96-4048-905d-005311b86bd2,$n!per x,Prepaid card,Prepaid card not working in the application,2022-04-13T03:46:54-07:00,1,Apple App Store,app_store,om,0.0,neutral,"prepaid, card, working","app, application, bank, banking, good, number, service, sohar, transfer, update",0
77cfb12e-ee23-4adf-b83f-5e9b1e52b4db,maslovelove,Best Mobile banking in Oman,"The best applications in banking services that I have used until this moment. Ease of transfers, ease of receiving money, ease of managing transfers and scheduling transfers, ease of account statements, and speed of transferring to any local bank simultaneously without waiting for an immediate and fast transfer. I recommend that you do not wait.",2022-03-03T08:05:00-07:00,5,Apple App Store,app_store,om,0.39999999999999997,positive,"ease, transfers, moment","app, application, bank, banking, good, number, service, sohar, transfer, update",0
d7d49119-548d-48a2-8518-5d630174d402,alajmi.93,سيء,سيء جدا، حاولت كم مرة اسجل فيه وما صار وتواصلت مع البنك وما تغير شي,2022-02-07T23:29:05-07:00,1,Apple App Store,app_store,om,0.0,neutral,"وما, تغير, مرة","app, application, bank, banking, good, number, service, sohar, transfer, update",0
9e2c4891-d6a8-430e-8219-220700b92343,mdalrawahi,كثير من الخدمات لايوفرها التطبيق,"١- كشف حساب مفصل
٢- ….
٣-…..",2021-12-26T01:49:05-07:00,1,Apple App Store,app_store,om,0.0,neutral,"كشف, مفصل, حساب","app, application, bank, banking, good, number, service, sohar, transfer, update",0
9b6f5182-8d64-47a3-b920-0140216fd742,Musthin,Login issues and limited transaction,"The app has limited features as well it has a technical issues especially when you try to login into the app. 
Technical team at call center is not responding to calls to understand customer issues and learn from their experiences.",2021-07-28T19:07:04-07:00,2,Apple App Store,app_store,om,-0.03428571428571429,neutral,"technical, issues, experiences","app, application, bank, banking, good, number, service, sohar, transfer, update",0
328a2b91-a6d8-4577-98dd-226bb3948e5c,Prasu@1031,Poor performance,"After this new updated app, more bugs, crashing several times & more over that unable to transfer money to India via India remittance.. error showing ‘something went wrong please try again’. I had tried several times on last three months, uninstalled & reinstalled the app but the result was same. Need to fix these bugs",2021-07-01T08:54:10-07:00,1,Apple App Store,app_store,om,0.015151515151515138,neutral,"bugs, india, times","app, application, bank, banking, good, number, service, sohar, transfer, update",0
9ed4cc94-114f-4eac-b5e3-623772569221,nu_nh711,.,بعد التحديث الأخير البرنامج م يفتح عندي . !!!!,2021-06-28T23:34:52-07:00,1,Apple App Store,app_store,om,0.0,neutral,"الأخير, بعد, عندي","app, application, bank, banking, good, number, service, sohar, transfer, update",0
bcb282e7-ac2b-43b0-a92e-b2414e44183b,free palestine ✊🏻,Application,Fix your application please:),2021-06-26T06:03:22-07:00,1,Apple App Store,app_store,om,0.5,positive,"fix, application, layout","app, application, bank, banking, good, number, service, sohar, transfer, update",0
044ac9d7-6cbd-41a6-9919-6bd73b2187a2,jamalom,Update,"After last update, I can’t transfer money.
The previous version better than now.",2021-06-23T09:41:47-07:00,1,Apple App Store,app_store,om,0.11111111111111112,positive,"previous, version, better","app, application, bank, banking, good, number, service, sohar, transfer, update",0
f96cf4f0-b405-4fc9-bc96-d146b5124d54,hamoodخخخ,تطبيق فاشل,بنك تطبيقه تعبان ، ودائما ما يشتغل و يعمل كراش ، ما انصح فيه ابد,2021-06-02T03:15:29-07:00,1,Apple App Store,app_store,om,0.0,neutral,"ما, ودائما, تطبيقه","app, application, bank, banking, good, number, service, sohar, transfer, update",0
ddcb912b-059f-4581-844f-a9105189718f,Androidster1,A major disappointment,"I can’t access the app, had to uninstall then install back, when i was able to access the app i found out I’m unable to access credit cards details!! 
This issue exists on both IOS and android.
Call center were no help. All what they say is send complaints email with a screen shot.. I said how can i send screenshots if something that is not opening to begin with?? His response was its the only way.... This is a major disappointment",2021-05-17T21:15:15-07:00,1,Apple App Store,app_store,om,-0.13125,negative,"access, send, shot","app, application, bank, banking, good, number, service, sohar, transfer, update",0
804371b8-1c13-4c60-9b15-503b3bc4d3f1,nbvghjkloo,نرجو إضافة اللغة العربية,الرجاء إضافة اللغة العربية في التحديث القادم,2021-05-09T12:31:55-07:00,1,Apple App Store,app_store,om,0.0,neutral,"القادم, إضافة, الرجاء","app, application, bank, banking, good, number, service, sohar, transfer, update",0
504cb68c-adf3-4300-8712-816a57095bf7,youssef@1978,Credit card not responding,After last update I can’t check my credit card details or make a payment for Visa card balance I contacted customer service many times but nothing changed,2021-05-02T14:00:17-07:00,1,Apple App Store,app_store,om,0.25,positive,"card, balance, contacted","app, application, bank, banking, good, number, service, sohar, transfer, update",0
ee9b8227-3873-4f2d-8df2-b4e55e163303,uncfyjnkgg,Prepaid card transfer,Prepaid card transfer not working,2021-04-29T02:45:15-07:00,3,Apple App Store,app_store,om,0.0,neutral,"prepaid, card, working","app, application, bank, banking, good, number, service, sohar, transfer, update",0
c0b33a99-46d8-456a-b1d4-f647c5327c6f,Badiholic,The worst bank application I ever have seen,"My journey with this bank has been miserable ever since I chose to team up with it. Nothing I am proud of it with the Bank Sohar. Speaking with the application, I have not been able to sign in for over a month and when spoke with the call centre, I was told to wait for the new upgrade. Accidentally, I found a message sent by the bank to enjoy the new features. What I expected to be a new and fresh start was nothing but the same app failure I faced before.",2021-04-27T23:23:11-07:00,1,Apple App Store,app_store,om,0.09022038567493115,neutral,"new, bank, chose","app, application, bank, banking, good, number, service, sohar, transfer, update",0
bac8437f-79a0-4207-90e8-952f37ea94a6,ربع نجمة,سيء,"للأسف البرنامج واستماعكم للعملاء سيء جداً ، ١٢ بلاغ بالاتصال و٤ إيميلات والآن شهر كامل ونفس المشكلة ونفس الرد( تم تسجيل البلاغ) نفسي حد يقول (تم حل المشكلة)
لم يتحرك فيكم ساكن، عند محاولة الدخول الى التطبيق يطلعلي إشعار *هذا الحساب مسجل في جهاز آخر، هل تود تغيير الجهاز؟*اضغط نعم 
يقوم التطبيق يرسل رمز الOTP على رقمي القديم
وهذا الرقم ملغي من سنتين!

للعلم لا يوجد معي جهاز آخر
أرجو أن تستمعوا إلى العملاء
لأن النقد يحسن الجودة وبالتالي سيتحسن الربح لديكم وهو هدفكم..",2021-04-27T17:29:10-07:00,1,Apple App Store,app_store,om,0.0,neutral,"تم, ونفس, جهاز","app, application, bank, banking, good, number, service, sohar, transfer, update",0
8b33b6a0-fd98-424c-aebe-1e2607801ca2,Aguero22,Pre paid can not transfer money,"After the last update I can’t transfer money into my prepaid card 
Very disappointed 
Would you please fix this issue",2021-04-27T11:39:55-07:00,2,Apple App Store,app_store,om,-0.48750000000000004,negative,"disappointed, prepaid, fix","app, application, bank, banking, good, number, service, sohar, transfer, update",0
b2cbfce2-86b5-41c7-8fbc-0a001300b26b,elhemz007,Bad Support,The updates should come with improvements but here so many features were lost in the last update I cannot manage my cards please fix this issue,2021-04-25T19:23:17-07:00,1,Apple App Store,app_store,om,0.25,positive,"updates, lost, manage","app, application, bank, banking, good, number, service, sohar, transfer, update",0
c36d341e-1f0d-4e18-9ddb-aa5a721149f8,algheilani,Old version is better,"Missing card payment 
We can’t send money to visa or prepaid cards like old version.",2021-04-25T12:52:28-07:00,1,Apple App Store,app_store,om,-0.05,neutral,"missing, visa, version","app, application, bank, banking, good, number, service, sohar, transfer, update",0
f2d21482-0877-4ca9-8573-dc4428073738,mohzeidi,bad update not support,"From last update before 2 weeks or more, can’t login to app and when asked the call center only reply we didn’t have any information about dad line for issue solving",2021-04-25T05:22:31-07:00,1,Apple App Store,app_store,om,0.1,neutral,"reply, solving, asked","app, application, bank, banking, good, number, service, sohar, transfer, update",0
d4c09f7e-4da5-45fd-b4d5-cfd2c23d48a4,abu alyazen,مسقطاوي,البرنامج ما يدعم اللغة العربية ليش؟؟,2021-04-22T10:25:21-07:00,1,Apple App Store,app_store,om,0.0,neutral,"يدعم, ليش, العربية","app, application, bank, banking, good, number, service, sohar, transfer, update",0
a8bfc1ff-e515-4152-b5d7-f498a8b2e9d8,K AlFORI,اللغة العربية,ليش ما يصير عربي,2021-04-21T07:26:37-07:00,4,Apple App Store,app_store,om,0.0,neutral,"عربي, يصير, ليش","app, application, bank, banking, good, number, service, sohar, transfer, update",0
9930d2b4-c7e9-4487-b719-8fc14e86be2d,Rajeesh babu,Very very bad,Felt very bad service from Sohar.Intl. App doesn’t work properly. I transferred my money to India through this app and money deducted from my account but not transferred after 20 days. Now daily I am begging for my money to customer service but no any response. Poor service . Hate Sohar.Intl,2021-04-20T02:59:55-07:00,1,Apple App Store,app_store,om,-0.422,negative,"money, intl, service","app, application, bank, banking, good, number, service, sohar, transfer, update",0
201e1fa2-524c-4abd-881e-2af4b40e97e2,Sanad90,ما تحسو,ما تحسو انتو؟؟,2021-04-17T23:56:46-07:00,1,Apple App Store,app_store,om,0.0,neutral,"انتو, تحسو, ما","app, application, bank, banking, good, number, service, sohar, transfer, update",0
d2a94953-a58b-4bf0-a6c6-a07e458f3d52,عمر خميس محمد الزعابي,افشل تطبيق,اول مره اشوف تطبيق بنك بدون لغة عربية ولا البرنامج للوافدين فقط؟,2021-04-15T07:17:21-07:00,1,Apple App Store,app_store,om,0.0,neutral,"لغة, مره, اول","app, application, bank, banking, good, number, service, sohar, transfer, update",0
81ce176c-c6a1-418b-b6f4-069979f1acb1,أبو جبر وجنه,ليش ماشي عربي,تنقصه اللغه العربيه,2021-04-14T17:16:34-07:00,1,Apple App Store,app_store,om,0.0,neutral,"تنقصه, العربيه, اللغه","app, application, bank, banking, good, number, service, sohar, transfer, update",0
dc8236a3-a56a-4c10-9fdb-08162a4cc072,عابر السراب,برنامج سيئ لايوجد به لغة عربية ولا يوجد به بصمة العين او الوجه سيئ فوق الخيال,برنامج سيئ ولا يستاهل ولا نجمة,2021-04-13T22:31:05-07:00,1,Apple App Store,app_store,om,0.0,neutral,"ولا, نجمة, يستاهل","app, application, bank, banking, good, number, service, sohar, transfer, update",0
94a3a796-4302-48d9-bb9b-bf679cca69cd,بوعلي الخروصي,دون المستوى,تحديث فاااااااااااااااااااااااااااااشل وأعطال كثيره لا تعد ولا تحصى,2021-04-11T00:40:58-07:00,1,Apple App Store,app_store,om,0.0,neutral,"تحصى, فاااااااااااااااااااااااااااااشل, تعد","app, application, bank, banking, good, number, service, sohar, transfer, update",0
f894d1e5-9ee0-4093-8c5c-c910de8617b3,Saif Mamari,Not working after the latest update!!!!,Please fix the problem,2021-04-10T07:25:16-07:00,1,Apple App Store,app_store,om,0.0,neutral,"problem, fix, ١٢","app, application, bank, banking, good, number, service, sohar, transfer, update",0
